0	0
1	1
2	2
3	4
4	4
5	3
6	6
7	4
8	4
9	4
10	4
11	11
12	4
13	11
14	34
15	4
16	4
17	4
18	4
19	23
20	4
21	4
22	18
23	4
24	4
25	4
26	4
27	4
28	4
29	4
30	4
31	11
32	3
33	4
34	4
35	4
36	4
37	3
38	11
39	16
40	13
41	4
42	3
43	4
44	2
45	4
46	4
47	4
48	4
49	7
50	11
51	4
52	4
53	2
54	15
55	4
56	4
57	4
58	4
59	4
60	4
61	4
62	4
63	4
64	4
65	4
66	4
67	4
68	13
69	2
70	4
71	4
72	4
73	4
74	11
75	4
76	4
77	4
78	4
79	4
80	4
81	4
82	4
83	15
84	4
85	4
86	2
87	28
88	7
89	4
90	4
91	4
92	4
93	4
94	4
95	4
96	4
97	4
98	7
99	4
100	3
101	15
102	4
103	4
104	4
105	7
106	4
107	4
108	4
109	16
110	4
111	4
112	4
113	4
114	7
115	4
116	7
117	4
118	12
119	4
120	7
121	4
122	4
123	4
124	4
125	4
126	4
127	4
128	4
129	4
130	4
131	4
132	4
133	7
134	4
135	4
136	4
137	4
138	4
139	4
140	4
141	4
142	4
143	4
144	7
145	4
146	4
147	4
148	4
149	4
150	4
151	4
152	7
153	16
154	4
155	4
156	4
157	4
158	7
159	7
160	4
161	4
162	4
163	11
164	4
165	7
166	4
167	4
168	4
169	4
170	4
171	4
172	3
173	15
174	4
175	4
