0	0
1	1
2	19
3	3
4	19
5	6
6	27
7	12
8	3
9	4
10	6
11	4
12	4
13	7
14	3
15	27
16	13
17	6
18	33
19	3
20	3
21	10
22	4
23	17
24	18
25	19
26	19
27	4
28	3
29	3
30	12
31	7
32	12
33	3
34	3
35	4
36	19
37	5
38	32
39	3
40	4
41	4
42	3
43	6
44	4
45	7
46	6
47	17
48	27
49	3
50	4
51	6
52	14
53	6
54	4
55	4
56	21
57	18
58	17
59	13
60	3
61	14
62	4
63	18
64	32
65	32
66	4
67	3
68	4
69	32
70	32
71	3
72	7
73	6
74	13
75	6
76	3
77	3
78	32
79	3
80	14
81	17
82	18
83	14
84	40
85	3
86	4
87	12
88	20
89	4
90	17
91	20
92	4
93	40
94	3
95	32
96	6
97	5
98	21
99	6
100	32
101	21
102	10
103	3
104	7
105	3
106	4
107	4
108	6
109	22
110	18
111	3
112	4
113	4
114	3
115	42
116	3
117	3
118	3
119	17
120	21
121	6
122	27
123	32
124	6
125	21
126	22
127	19
128	3
129	4
130	7
131	3
132	19
133	3
134	3
135	26
136	25
137	3
138	13
139	4
140	4
141	22
142	37
143	3
144	4
145	30
146	27
147	6
148	18
149	5
150	7
151	4
152	17
153	4
154	3
155	22
156	3
157	6
158	3
159	7
160	3
161	3
162	4
163	6
164	4
165	10
166	6
167	18
168	17
169	13
170	22
171	29
172	19
173	3
174	5
175	4
176	4
177	3
178	25
179	32
180	3
181	4
182	6
183	2
184	6
185	34
186	22
187	6
188	6
189	4
190	4
191	4
192	19
193	5
194	3
195	6
196	3
197	18
198	4
199	6
200	4
201	6
202	3
203	19
204	29
205	6
206	19
207	6
208	4
209	7
210	4
211	6
212	30
213	30
214	32
215	6
216	10
217	4
218	3
219	17
220	10
221	10
222	13
223	10
224	10
225	18
226	4
227	10
228	18
229	3
230	4
231	33
232	36
233	30
234	3
235	3
236	32
237	33
238	4
239	10
240	13
241	10
242	18
243	10
244	30
245	12
246	18
247	15
248	10
249	36
250	4
251	18
252	27
253	10
254	13
255	6
256	20
257	7
258	18
259	19
260	3
261	36
262	6
263	6
264	4
265	36
266	4
267	18
268	13
269	32
270	3
271	24
272	32
273	30
274	10
275	4
276	3
277	7
278	8
279	30
280	32
281	30
282	4
283	19
284	3
285	32
286	3
287	25
288	36
289	4
290	3
291	6
292	19
293	30
294	32
295	3
296	4
297	6
298	18
299	30
300	10
301	10
302	13
303	13
304	19
305	3
306	3
307	10
308	36
309	4
310	10
311	4
312	3
313	4
314	6
315	18
316	3
317	37
318	37
319	31
320	17
321	6
322	10
323	10
324	3
325	37
326	37
327	3
328	13
329	36
330	23
331	6
332	30
333	12
334	4
335	4
336	10
337	6
338	22
339	6
340	21
341	6
342	30
343	6
344	24
345	11
346	7
347	3
348	3
349	24
350	15
351	32
352	32
353	32
354	17
355	18
356	36
357	10
358	9
359	4
360	20
361	36
362	10
363	4
364	36
365	31
366	10
367	32
368	7
369	3
370	30
371	30
372	6
373	36
374	37
375	6
376	4
377	21
378	4
379	14
380	18
381	36
382	13
383	30
384	10
385	13
386	4
387	30
388	19
389	3
390	13
391	4
392	32
393	22
394	22
395	36
396	30
397	32
398	19
399	22
400	18
401	6
402	15
403	15
404	32
405	32
406	27
407	13
408	10
409	9
410	4
411	36
412	4
413	4
414	30
415	10
416	6
417	10
418	32
419	4
420	3
421	31
422	18
423	36
424	18
425	36
426	3
427	30
428	10
429	11
430	18
431	30
432	30
433	6
434	36
435	30
436	36
437	30
438	17
439	3
440	10
441	36
442	15
443	11
444	37
445	31
446	24
447	4
448	30
449	22
450	4
451	32
452	13
453	30
454	29
455	18
456	4
457	32
458	14
459	18
460	18
461	36
462	36
463	15
464	15
465	15
466	13
467	13
468	25
469	18
470	11
471	10
472	10
473	13
474	13
475	13
476	4
477	13
478	22
479	13
480	13
481	4
482	22
483	36
484	36
485	22
486	30
487	30
488	32
489	31
490	30
491	30
492	36
493	30
494	30
495	30
496	30
497	30
498	30
499	31
500	6
501	27
502	24
503	30
504	36
505	36
506	30
507	32
508	32
509	30
510	36
511	32
512	32
513	6
514	36
515	4
516	37
517	4
518	30
519	24
520	6
521	15
522	24
523	24
524	30
525	19
526	13
527	32
528	30
529	31
530	4
531	30
532	32
533	30
534	30
535	36
536	13
537	37
538	40
539	37
540	19
541	32
542	30
543	24
544	32
545	4
546	37
547	12
548	36
549	30
550	31
