0	0
1	1
2	4
3	3
4	4
5	11
6	2
7	4
8	4
9	4
10	34
11	3
12	4
13	36
14	3
15	4
16	19
17	18
18	17
19	4
20	4
21	3
22	2
23	16
24	3
25	3
26	4
27	4
28	25
29	2
30	7
31	4
32	14
33	5
34	4
35	4
36	4
37	4
38	3
39	3
40	4
41	3
42	3
43	4
44	4
45	14
46	4
47	4
48	4
49	3
50	4
51	3
52	18
53	18
54	4
55	11
56	3
57	4
58	4
59	4
60	4
61	4
62	4
63	11
64	4
65	12
66	4
67	4
68	4
69	7
70	11
71	4
72	4
73	4
74	4
75	18
76	3
77	4
78	4
79	3
80	4
81	18
82	4
83	3
84	4
85	4
86	3
87	11
88	4
89	4
90	4
91	4
92	4
93	4
94	11
95	4
96	4
97	4
98	4
99	11
100	4
101	4
102	4
103	4
104	4
105	3
106	4
107	4
108	4
109	4
110	4
111	3
112	4
113	4
114	4
115	4
116	4
