0	0
1	1
2	4
3	4
4	11
5	7
6	11
7	17
8	4
9	9
10	23
11	7
12	4
13	17
14	28
15	2
16	2
17	15
18	7
19	17
20	3
21	2
22	4
23	9
24	3
25	17
26	7
27	2
28	2
29	3
30	17
31	4
32	16
33	4
34	5
35	3
36	3
37	4
38	4
39	4
40	4
41	7
42	17
43	7
44	15
45	12
46	7
47	7
48	28
49	22
50	7
51	12
52	7
53	23
54	12
55	17
56	18
57	4
58	4
59	28
60	4
61	15
62	15
63	9
64	4
65	34
66	12
67	5
68	7
69	4
70	4
71	7
72	28
73	4
74	4
75	4
76	7
77	3
78	3
79	4
80	7
81	4
82	3
83	7
84	7
85	3
86	4
87	4
88	4
89	3
90	11
91	15
