0	0
1	1
2	29
3	6
4	6
5	6
6	6
7	4
8	4
9	3
10	3
11	3
12	3
13	6
14	6
15	3
16	3
17	22
18	3
19	4
20	4
21	3
22	3
23	3
24	3
25	6
26	6
27	4
28	3
29	6
30	3
31	2
32	6
33	3
34	3
35	32
36	32
37	3
38	3
39	29
40	3
41	3
42	3
43	3
44	3
45	3
46	6
47	6
48	12
49	6
50	7
51	6
52	6
53	10
54	10
55	19
56	19
57	6
58	3
59	6
60	3
61	2
62	2
63	10
64	16
65	16
66	16
67	16
68	16
69	16
70	19
71	32
72	10
73	10
74	10
75	19
76	19
77	10
78	10
79	6
80	6
81	10
82	10
83	15
84	2
85	4
86	24
87	9
88	9
89	10
90	10
91	22
92	25
93	25
94	2
95	14
96	24
97	24
