2	48	0
5	13	3
5	13	4
6	24	5
6	24	6
7	14	7
9	18	10
9	9	11
10	15	12
11	48	13
12	3	14
12	18	15
13	13	16
19	14	20
21	15	21
21	16	22
26	15	24
26	24	25
27	13	26
28	18	27
28	10	28
28	3	29
28	9	30
29	16	31
29	24	32
30	6	33
31	27	34
31	27	35
31	27	36
32	13	37
33	5	38
34	14	39
36	29	41
39	6	44
39	14	45
39	14	46
40	6	47
41	48	48
42	6	49
42	14	50
43	14	51
44	11	52
46	25	53
47	57	54
47	56	55
48	18	15
48	3	56
48	3	57
48	3	58
48	9	59
50	14	20
50	6	60
50	6	61
51	16	22
51	16	62
51	16	63
51	24	64
52	6	65
52	6	66
53	24	67
53	25	68
54	19	25
54	20	69
55	6	70
56	6	37
57	24	71
57	15	72
60	28	73
62	46	74
62	46	75
62	48	57
62	42	76
63	6	77
64	14	78
65	49	79
66	22	38
66	22	80
67	6	81
67	6	82
68	13	83
69	6	55
69	6	15
69	6	84
69	6	77
69	6	85
69	14	86
69	14	15
70	6	87
70	14	88
70	5	89
71	14	90
71	14	91
71	14	92
71	14	93
71	14	94
71	14	95
71	14	96
71	14	97
71	14	98
71	6	65
71	6	99
71	6	100
71	6	101
71	43	102
71	5	103
72	13	25
73	6	47
73	6	104
73	6	13
73	6	105
73	14	105
73	5	60
74	13	82
74	11	82
75	3	14
75	9	14
76	14	106
76	5	59
77	27	101
78	13	107
78	13	94
78	11	108
78	11	100
79	6	99
79	43	109
79	14	47
80	6	61
80	14	60
82	103	110
82	77	111
83	5	60
84	13	112
85	13	113
86	3	14
86	10	15
86	9	14
87	18	114
88	43	115
88	43	116
88	6	98
88	14	94
90	5	60
90	5	30
90	5	117
90	5	118
91	20	119
92	6	114
92	14	120
93	31	115
93	31	116
93	31	74
93	20	121
93	20	94
93	19	100
93	19	98
94	6	122
94	14	47
95	46	74
95	42	76
96	3	123
96	3	11
96	18	10
97	25	124
97	15	26
97	15	125
97	15	111
97	15	47
97	15	126
97	15	13
97	15	127
97	15	16
97	16	128
97	16	60
97	16	38
97	16	30
97	16	129
97	24	47
97	24	130
97	24	23
98	18	10
98	9	11
99	28	131
99	28	132
99	28	133
99	71	134
100	6	135
100	43	136
100	14	137
101	28	138
102	6	130
103	18	139
104	6	140
105	13	20
105	11	60
105	11	61
106	24	135
106	26	136
106	15	141
106	15	142
106	16	30
107	11	143
107	11	144
107	11	52
107	13	145
107	13	146
107	13	125
107	13	144
107	13	147
107	13	47
107	13	148
107	13	149
107	13	150
107	13	151
107	13	152
107	13	153
107	13	130
107	13	52
107	12	103
108	6	154
108	14	145
109	49	155
109	49	156
109	59	29
109	59	157
109	59	158
110	52	52
111	6	152
112	2	109
112	104	103
113	13	159
114	11	160
114	13	161
115	49	155
115	59	162
116	42	163
116	42	0
116	42	164
116	42	152
116	46	165
116	46	166
116	48	152
117	49	167
117	49	168
117	59	169
119	48	0
119	46	166
120	24	160
120	15	161
121	38	0
121	38	164
122	42	0
122	46	165
123	13	170
124	46	165
124	42	163
125	46	165
125	70	163
126	46	165
126	42	163
127	46	165
128	48	0
128	46	165
129	48	0
129	46	165
