2	12	0
2	12	1
3	7	2
3	7	3
3	7	4
4	4	5
4	14	6
10	12	12
10	13	13
10	49	14
11	12	15
12	4	16
12	14	17
14	25	18
14	25	19
16	12	20
16	5	21
16	13	22
17	5	5
18	7	23
20	2	25
20	2	4
21	2	26
22	74	12
22	98	27
22	98	28
22	98	29
22	98	30
24	25	18
24	25	31
25	12	32
25	49	33
26	75	34
27	44	20
28	74	35
28	75	36
28	75	37
29	4	5
29	14	38
29	3	39
29	2	40
29	2	41
30	44	42
30	7	43
30	7	44
31	4	12
31	14	27
31	14	45
32	18	18
32	18	31
32	18	46
33	4	47
33	4	48
33	4	49
33	4	50
33	4	51
33	2	52
33	14	53
33	14	36
34	11	54
34	6	55
35	31	41
35	31	15
35	31	56
36	4	57
36	14	40
37	44	58
38	25	18
40	39	0
40	61	36
41	12	59
41	12	60
41	13	53
43	74	12
43	100	14
43	75	37
44	4	61
44	4	62
45	28	41
45	6	63
45	11	64
47	39	58
48	2	23
48	4	41
49	25	65
50	12	20
51	4	20
52	4	20
52	2	66
52	2	67
53	78	68
53	77	69
54	74	20
54	75	53
55	37	70
