0	49
1	49
2	49
3	46
4	48
5	48
6	49
7	48
8	48
9	48
10	48
11	49
12	46
13	49
14	49
15	51
16	49
17	48
18	49
19	52
20	52
21	49
22	48
23	49
24	48
25	49
26	50
27	49
28	49
29	50
30	49
31	50
32	50
33	49
34	49
35	50
36	49
37	49
38	49
39	49
40	49
41	49
42	46
43	49
44	49
45	49
46	48
47	49
48	49
49	47
50	49
51	46
52	48
53	49
54	49
55	49
56	49
57	49
58	49
59	49
60	49
61	49
62	49
63	49
64	49
65	49
66	49
67	49
68	49
69	49
70	47
71	49
72	49
73	47
74	49
75	46
76	49
77	49
78	46
79	46
80	48
81	48
82	46
83	48
84	46
85	46
86	51
87	48
88	51
89	51
90	48
91	46
92	46
93	51
94	46
95	46
96	46
97	52
98	52
99	52
100	52
101	47
102	47
103	52
104	49
105	49
106	49
107	49
108	49
109	49
110	49
111	49
112	50
113	46
114	49
115	49
116	49
117	49
118	49
119	46
120	52
121	52
122	47
123	47
124	48
125	52
126	48
127	49
128	48
129	51
130	49
131	49
132	49
133	49
134	46
135	49
136	50
137	49
138	48
139	49
140	49
141	49
142	49
143	49
144	49
145	49
146	49
147	49
148	47
149	46
150	48
151	48
152	46
153	50
154	46
155	48
156	48
157	48
158	49
159	49
160	49
161	48
162	51
163	48
164	48
165	48
166	46
167	46
168	49
169	49
170	46
171	49
172	46
173	48
174	46
175	50
176	51
177	49
178	51
179	46
180	49
181	49
182	46
183	48
184	48
185	49
186	49
187	49
188	51
189	46
190	49
191	49
192	51
193	49
194	49
195	48
196	49
197	49
198	48
199	46
200	49
201	46
202	46
203	48
204	48
205	51
206	48
207	49
208	49
209	49
210	49
211	49
212	51
213	49
214	46
215	49
216	49
217	49
