49	0	70
70	1	49
49	0	50
50	1	49
49	0	56
56	1	49
49	0	76
76	1	49
49	0	62
62	1	49
49	0	59
59	1	49
49	0	51
51	1	49
49	0	134
134	1	49
49	0	141
141	1	49
49	0	64
64	1	49
49	0	53
53	1	49
49	0	55
55	1	49
49	0	52
52	1	49
5	0	70
70	1	5
5	0	31
31	1	5
17	0	70
70	1	17
17	0	105
105	1	17
17	0	37
37	1	17
23	0	70
70	1	23
23	0	127
127	1	23
23	0	93
93	1	23
70	0	71
71	1	70
70	0	72
72	1	70
70	0	73
73	1	70
70	0	135
135	1	70
70	0	124
124	1	70
70	0	134
134	1	70
70	0	74
74	1	70
70	0	75
75	1	70
70	0	76
76	1	70
70	0	119
119	1	70
70	0	140
140	1	70
70	0	77
77	1	70
70	0	78
78	1	70
70	0	79
79	1	70
70	0	137
137	1	70
70	0	145
145	1	70
70	0	80
80	1	70
70	0	81
81	1	70
70	0	133
133	1	70
70	0	82
82	1	70
70	0	83
83	1	70
70	0	121
121	1	70
70	0	122
122	1	70
70	0	84
84	1	70
70	0	85
85	1	70
70	0	86
86	1	70
70	0	87
87	1	70
70	0	123
123	1	70
70	0	88
88	1	70
70	0	89
89	1	70
70	0	125
125	1	70
70	0	90
90	1	70
70	0	151
151	1	70
70	0	141
141	1	70
70	0	91
91	1	70
70	0	138
138	1	70
70	0	92
92	1	70
70	0	153
153	1	70
70	0	127
127	1	70
70	0	93
93	1	70
70	0	143
143	1	70
70	0	94
94	1	70
70	0	95
95	1	70
70	0	128
128	1	70
70	0	129
129	1	70
70	0	96
96	1	70
70	0	139
139	1	70
70	0	97
97	1	70
70	0	98
98	1	70
70	0	99
99	1	70
70	0	130
130	1	70
70	0	131
131	1	70
70	0	100
100	1	70
70	0	147
147	1	70
70	0	101
101	1	70
70	0	102
102	1	70
70	0	103
103	1	70
70	0	104
104	1	70
70	0	149
149	1	70
70	0	105
105	1	70
70	0	106
106	1	70
70	0	150
150	1	70
70	0	146
146	1	70
70	0	120
120	1	70
70	0	107
107	1	70
70	0	136
136	1	70
70	0	108
108	1	70
70	0	109
109	1	70
70	0	110
110	1	70
70	0	154
154	1	70
70	0	111
111	1	70
70	0	112
112	1	70
70	0	113
113	1	70
70	0	114
114	1	70
70	0	115
115	1	70
70	0	116
116	1	70
70	0	117
117	1	70
70	0	118
118	1	70
70	0	148
148	1	70
68	0	70
70	1	68
68	0	69
69	1	68
134	0	145
145	1	134
134	0	146
146	1	134
15	0	145
145	1	15
15	0	146
146	1	15
15	0	134
134	1	15
6	0	70
70	1	6
6	0	47
47	1	6
6	0	87
87	1	6
6	0	71
71	1	6
6	0	66
66	1	6
6	0	49
49	1	6
6	0	64
64	1	6
6	0	41
41	1	6
6	0	67
67	1	6
6	0	32
32	1	6
32	0	70
70	1	32
32	0	47
47	1	32
32	0	71
71	1	32
32	0	66
66	1	32
32	0	49
49	1	32
32	0	64
64	1	32
32	0	87
87	1	32
32	0	67
67	1	32
32	0	41
41	1	32
53	0	62
62	1	53
53	0	144
144	1	53
53	0	70
70	1	53
53	0	152
152	1	53
53	0	97
97	1	53
53	0	99
99	1	53
53	0	147
147	1	53
53	0	61
61	1	53
53	0	149
149	1	53
53	0	150
150	1	53
53	0	79
79	1	53
53	0	59
59	1	53
53	0	54
54	1	53
53	0	55
55	1	53
53	0	60
60	1	53
53	0	56
56	1	53
53	0	103
103	1	53
53	0	57
57	1	53
53	0	81
81	1	53
53	0	58
58	1	53
53	0	132
132	1	53
53	0	64
64	1	53
10	0	70
70	1	10
10	0	135
135	1	10
10	0	154
154	1	10
10	0	67
67	1	10
10	0	147
147	1	10
10	0	111
111	1	10
10	0	63
63	1	10
67	0	124
124	1	67
67	0	70
70	1	67
67	0	88
88	1	67
67	0	71
71	1	67
51	0	70
70	1	51
51	0	134
134	1	51
11	0	34
34	1	11
11	0	70
70	1	11
11	0	116
116	1	11
11	0	35
35	1	11
11	0	134
134	1	11
25	0	70
70	1	25
25	0	113
113	1	25
52	0	70
70	1	52
52	0	76
76	1	52
119	0	140
140	1	119
119	0	141
141	1	119
58	0	70
70	1	58
58	0	60
60	1	58
58	0	61
61	1	58
58	0	78
78	1	58
58	0	149
149	1	58
50	0	53
53	1	50
50	0	70
70	1	50
50	0	55
55	1	50
55	0	70
70	1	55
55	0	79
79	1	55
45	0	70
70	1	45
45	0	79
79	1	45
45	0	145
145	1	45
45	0	84
84	1	45
45	0	55
55	1	45
39	0	70
70	1	39
39	0	49
49	1	39
39	0	44
44	1	39
39	0	45
45	1	39
22	0	145
145	1	22
22	0	80
80	1	22
22	0	153
153	1	22
22	0	70
70	1	22
2	0	70
70	1	2
2	0	145
145	1	2
2	0	114
114	1	2
2	0	109
109	1	2
2	0	29
29	1	2
29	0	145
145	1	29
29	0	114
114	1	29
29	0	70
70	1	29
36	0	95
95	1	36
36	0	128
128	1	36
36	0	70
70	1	36
36	0	42
42	1	36
36	0	81
81	1	36
96	0	129
129	1	96
57	0	70
70	1	57
57	0	150
150	1	57
57	0	81
81	1	57
38	0	117
117	1	38
38	0	48
48	1	38
38	0	70
70	1	38
38	0	43
43	1	38
48	0	117
117	1	48
30	0	70
70	1	30
30	0	73
73	1	30
3	0	70
70	1	3
3	0	73
73	1	3
3	0	30
30	1	3
13	0	70
70	1	13
19	0	70
70	1	19
66	0	70
70	1	66
66	0	69
69	1	66
66	0	71
71	1	66
66	0	67
67	1	66
66	0	68
68	1	66
100	0	146
146	1	100
100	0	145
145	1	100
100	0	134
134	1	100
47	0	56
56	1	47
47	0	49
49	1	47
41	0	49
49	1	41
41	0	56
56	1	41
41	0	47
47	1	41
41	0	70
70	1	41
56	0	62
62	1	56
56	0	147
147	1	56
56	0	59
59	1	56
7	0	125
125	1	7
7	0	70
70	1	7
7	0	89
89	1	7
89	0	125
125	1	89
126	0	151
151	1	126
126	0	142
142	1	126
142	0	151
151	1	142
33	0	132
132	1	33
33	0	103
103	1	33
33	0	70
70	1	33
8	0	132
132	1	8
8	0	103
103	1	8
8	0	70
70	1	8
8	0	134
134	1	8
8	0	33
