0	0
1	1
2	3
3	3
4	7
5	3
6	3
7	3
8	6
9	3
10	3
11	4
12	10
13	3
14	22
15	3
16	3
17	10
18	7
19	3
20	27
21	17
22	4
23	10
24	4
25	10
26	4
27	7
28	6
29	3
30	6
31	6
32	6
33	6
34	6
35	3
36	6
37	22
38	3
39	4
40	7
41	4
42	19
43	6
44	6
45	6
46	3
47	4
48	3
49	6
50	7
51	19
52	3
53	10
54	10
55	4
56	22
57	6
58	12
59	13
60	10
61	3
62	12
63	10
64	10
65	13
66	4
67	3
68	10
69	2
70	10
71	3
72	3
73	3
74	7
75	19
76	29
77	2
78	10
79	4
80	2
81	10
82	4
83	19
84	4
85	4
86	4
87	13
88	3
89	22
90	10
91	18
92	17
93	3
94	3
95	13
96	3
97	6
98	10
99	10
100	4
101	18
102	13
103	3
104	18
105	3
106	4
107	4
108	13
109	4
110	10
111	6
112	7
113	10
114	4
115	13
116	13
