2	20	0
3	5	1
3	14	2
4	10	3
5	12	1
5	13	2
6	6	4
6	14	5
7	23	1
7	20	2
8	6	6
8	14	5
9	68	7
9	68	8
9	68	9
9	8	10
9	7	6
9	7	11
10	24	12
10	24	13
10	15	14
10	15	15
10	15	11
10	15	3
10	16	10
10	16	16
10	25	17
10	25	9
11	20	18
12	13	19
12	13	20
13	24	12
13	16	10
13	25	9
14	34	21
15	25	22
15	16	23
15	16	10
15	16	24
16	74	11
16	62	25
17	28	12
17	28	6
18	31	22
18	23	24
18	20	26
19	10	27
19	9	23
20	13	0
21	12	10
21	12	14
21	12	16
21	11	13
21	13	3
22	28	12
23	10	28
23	9	23
24	10	3
24	3	23
24	3	10
25	27	11
26	18	6
26	18	11
26	10	28
26	9	23
26	3	10
