378	147	69
378	147	513
378	147	470
228	147	195
228	150	6
228	150	430
8	146	6
8	146	69
8	147	6
6	147	385
51	147	6
51	147	531
51	147	450
51	147	94
87	148	423
36	148	69
36	148	467
36	145	69
36	145	295
36	147	373
36	147	375
66	146	6
4	148	397
50	147	6
61	149	496
61	149	382
84	147	8
270	147	84
270	147	8
270	150	451
270	150	94
270	148	66
94	150	451
94	150	231
94	150	439
94	150	8
94	150	515
94	147	8
94	147	333
94	147	6
94	147	523
94	147	508
94	147	404
94	147	477
94	148	398
94	151	6
94	151	267
94	151	132
94	151	523
167	147	84
167	147	8
167	147	343
167	147	504
167	147	401
167	150	451
167	148	66
343	147	504
333	147	451
69	147	428
69	147	433
69	147	402
69	147	36
336	148	6
336	148	422
336	148	476
202	147	402
174	146	6
174	146	66
174	146	62
90	147	114
90	150	231
188	146	174
188	146	6
246	148	94
246	150	485
246	150	69
246	153	218
246	153	534
246	147	549
115	147	123
115	147	118
185	147	8
101	147	8
101	148	447
248	147	8
214	150	94
214	147	453
214	149	552
3	147	453
97	147	76
23	147	76
23	147	115
75	147	76
98	147	76
39	147	114
231	150	94
231	151	279
231	151	6
114	147	123
114	147	118
110	147	118
110	147	115
110	147	364
110	147	114
342	147	118
342	147	115
342	147	364
194	147	123
194	147	118
194	147	444
239	147	123
158	147	291
291	147	474
332	147	333
189	148	66
189	147	504
189	147	8
102	150	231
102	150	387
102	147	6
102	151	475
193	147	8
193	147	267
267	147	6
152	147	8
152	147	202
152	147	255
152	147	208
152	148	399
165	147	69
165	148	397
286	147	543
285	147	543
285	147	394
123	147	394
123	147	8
123	147	442
265	147	8
159	150	94
159	147	198
243	150	94
243	147	198
198	147	8
198	147	280
266	147	118
266	147	123
323	147	123
191	147	118
191	147	116
112	147	116
164	147	293
125	147	124
125	147	123
125	147	132
295	147	6
295	146	6
254	147	8
254	151	523
207	147	8
234	152	94
290	147	123
290	147	405
163	147	290
263	147	197
21	148	68
129	147	131
260	147	195
260	149	322
260	150	455
321	147	195
321	148	6
168	147	195
168	147	295
168	147	219
168	150	451
322	150	455
106	150	559
106	147	6
42	146	6
337	148	426
337	147	483
195	147	483
195	147	69
111	147	113
111	147	500
111	147	493
111	147	118
111	148	366
213	147	113
213	150	94
235	151	6
235	147	6
113	147	493
113	147	529
113	147	518
118	147	518
118	147	8
118	147	299
344	147	113
345	148	6
345	147	118
367	147	113
232	147	8
250	150	235
67	147	6
298	147	6
220	147	298
220	150	94
220	151	8
190	146	484
143	148	62
143	148	415
143	148	501
143	148	4
48	147	511
48	147	50
162	145	6
162	148	562
251	147	444
251	147	288
288	147	444
169	148	62
169	147	6
352	148	6
352	147	373
215	150	94
215	150	439
215	147	196
196	147	8
372	147	373
324	148	425
222	147	196
206	147	287
274	147	8
292	147	6
186	148	66
186	147	50
186	147	278
186	147	8
186	147	300
300	147	69
259	147	294
294	147	296
294	147	8
296	147	8
176	150	6
176	147	289
78	147	204
78	147	361
78	147	119
204	147	8
358	148	6
117	147	445
360	147	361
360	147	117
359	147	361
70	149	71
93	147	547
149	147	117
59	147	117
134	147	119
119	147	123
119	147	135
135	147	123
7	150	530
7	147	50
153	148	66
89	147	8
89	147	92
89	147	109
277	147	109
277	147	8
122	147	109
122	147	8
133	147	109
108	147	92
108	147	109
380	148	540
252	149	227
180	150	559
180	147	201
180	147	8
201	147	8
226	147	201
226	150	386
9	147	8
103	146	6
104	147	6
256	150	94
256	147	6
136	147	237
136	147	8
136	147	137
136	150	94
237	147	8
349	148	6
56	147	200
56	147	8
56	147	123
56	147	384
56	150	94
57	147	200
57	147	8
57	147	123
57	147	384
57	150	94
81	147	82
145	147	200
200	147	123
200	147	118
200	147	299
200	147	8
299	147	8
178	147	35
178	147	82
144	147	203
161	147	203
44	148	43
157	148	6
141	147	548
19	147	20
244	147	202
26	147	27
26	147	28
26	147	282
26	147	8
26	148	94
26	149	516
26	149	520
28	147	8
28	147	118
28	147	283
281	147	118
281	147	28
281	147	283
283	147	8
283	147	118
45	147	282
175	147	205
150	147	205
205	147	8
46	147	205
142	147	419
242	147	441
376	147	242
376	147	454
72	147	282
272	147	282
73	146	8
297	147	528
96	147	6
156	150	69
31	145	69
128	146	6
128	146	544
225	147	6
257	147	6
17	147	8
52	150	94
52	147	51
52	147	6
329	147	330
330	147	8
183	147	330
183	147	8
241	150	94
241	147	8
18	151	105
354	148	6
354	147	375
211	150	94
211	150	515
211	147	199
199	147	8
374	147	375
327	148	440
221	147	199
