63	0	68
68	1	63
63	0	67
67	1	63
63	0	66
66	1	63
63	0	64
64	1	63
63	0	93
93	1	63
63	0	159
159	1	63
63	0	65
65	1	63
63	0	131
131	1	63
62	0	68
68	1	62
62	0	67
67	1	62
62	0	63
63	1	62
62	0	66
66	1	62
66	0	68
68	1	66
66	0	108
108	1	66
66	0	67
67	1	66
66	0	159
159	1	66
13	0	68
68	1	13
13	0	74
74	1	13
13	0	75
75	1	13
13	0	200
200	1	13
13	0	196
196	1	13
50	0	68
68	1	50
60	0	68
68	1	60
60	0	67
67	1	60
60	0	108
108	1	60
60	0	62
62	1	60
67	0	68
68	1	67
68	0	187
187	1	68
68	0	69
69	1	68
68	0	70
70	1	68
68	0	172
172	1	68
68	0	189
189	1	68
68	0	147
147	1	68
68	0	120
120	1	68
68	0	71
71	1	68
68	0	180
180	1	68
68	0	72
72	1	68
68	0	122
122	1	68
68	0	73
73	1	68
68	0	126
126	1	68
68	0	191
191	1	68
68	0	74
74	1	68
68	0	75
75	1	68
68	0	195
195	1	68
68	0	138
138	1	68
68	0	201
201	1	68
68	0	177
177	1	68
68	0	76
76	1	68
68	0	77
77	1	68
68	0	141
141	1	68
68	0	162
162	1	68
68	0	137
137	1	68
68	0	123
123	1	68
68	0	78
78	1	68
68	0	127
127	1	68
68	0	181
181	1	68
68	0	79
79	1	68
68	0	80
80	1	68
68	0	124
124	1	68
68	0	150
150	1	68
68	0	153
153	1	68
68	0	81
81	1	68
68	0	82
82	1	68
68	0	166
166	1	68
68	0	83
83	1	68
68	0	154
154	1	68
68	0	171
171	1	68
68	0	148
148	1	68
68	0	121
121	1	68
68	0	84
84	1	68
68	0	143
143	1	68
68	0	145
145	1	68
68	0	156
156	1	68
68	0	174
174	1	68
68	0	158
158	1	68
68	0	175
175	1	68
68	0	85
85	1	68
68	0	196
196	1	68
68	0	200
200	1	68
68	0	86
86	1	68
68	0	87
87	1	68
68	0	132
132	1	68
68	0	203
203	1	68
68	0	134
134	1	68
68	0	183
183	1	68
68	0	88
88	1	68
68	0	193
193	1	68
68	0	198
198	1	68
68	0	169
169	1	68
68	0	144
144	1	68
68	0	188
188	1	68
68	0	194
194	1	68
68	0	89
89	1	68
