12	0	27
27	1	12
12	0	22
22	1	12
12	0	25
25	1	12
12	0	26
26	1	12
12	0	14
14	1	12
12	0	30
30	1	12
12	0	32
32	1	12
12	0	33
33	1	12
12	0	21
21	1	12
12	0	19
19	1	12
12	0	20
20	1	12
12	0	18
18	1	12
12	0	15
15	1	12
12	0	17
17	1	12
12	0	16
16	1	12
2	0	27
27	1	2
2	0	29
29	1	2
2	0	26
26	1	2
2	0	25
25	1	2
2	0	33
33	1	2
2	0	22
22	1	2
2	0	30
30	1	2
2	0	32
32	1	2
2	0	12
12	1	2
2	0	21
21	1	2
2	0	18
18	1	2
2	0	19
19	1	2
2	0	15
15	1	2
2	0	10
10	1	2
2	0	17
17	1	2
25	0	27
27	1	25
25	0	33
33	1	25
17	0	27
27	1	17
17	0	25
25	1	17
17	0	22
22	1	17
17	0	30
30	1	17
17	0	32
32	1	17
17	0	33
33	1	17
17	0	18
18	1	17
17	0	19
19	1	17
10	0	27
27	1	10
10	0	29
29	1	10
10	0	25
25	1	10
10	0	33
33	1	10
10	0	32
32	1	10
10	0	30
30	1	10
10	0	22
22	1	10
10	0	12
12	1	10
27	0	29
29	1	27
27	0	30
30	1	27
27	0	32
32	1	27
27	0	33
33	1	27
15	0	29
29	1	15
15	0	25
25	1	15
15	0	22
22	1	15
15	0	33
33	1	15
15	0	26
26	1	15
15	0	32
32	1	15
15	0	30
30	1	15
15	0	17
17	1	15
20	0	25
25	1	20
20	0	33
33	1	20
20	0	30
30	1	20
20	0	22
22	1	20
20	0	32
32	1	20
5	0	32
32	1	5
5	0	30
30	1	5
22	0	31
31	1	22
22	0	24
24	1	22
22	0	25
25	1	22
22	0	28
28	1	22
22	0	26
26	1	22
22	0	33
33	1	22
22	0	32
32	1	22
22	0	30
30	1	22
22	0	29
29	1	22
33	0	34
34	1	33
21	0	34
34	1	21
21	0	25
25	1	21
21	0	22
22	1	21
21	0	33
33	1	21
21	0	23
23	1	21
21	0	32
32	1	21
21	0	30
30	1	21
8	0	34
34	1	8
8	0	21
21	1	8
8	0	23
23	1	8
18	0	25
25	1	18
18	0	33
33	1	18
18	0	29
29	1	18
18	0	22
22	1	18
18	0	32
32	1	18
18	0	30
30	1	18
18	0	20
20	1	18
18	0	21
21	1	18
19	0	25
25	1	19
19	0	33
33	1	19
19	0	22
22	1	19
19	0	29
29	1	19
19	0	32
32	1	19
19	0	30
30	1	19
3	0	12
12	1	3
3	0	25
25	1	3
3	0	14
14	1	3
3	0	22
22	1	3
3	0	30
30	1	3
3	0	32
32	1	3
3	0	33
33	1	3
3	0	17
17	1	3
3	0	21
21	1	3
3	0	20
20	1	3
3	0	10
10	1	3
3	0	19
19	1	3
3	0	18
18	1	3
3	0	15
15	1	3
3	0	16
16	1	3
14	0	25
25	1	14
14	0	22
22	1	14
14	0	33
33	1	14
14	0	30
30	1	14
14	0	32
32	1	14
14	0	21
21	1	14
16	0	26
26	1	16
11	0	13
13	1	11
11	0	29
29	1	11
23	0	34
34	1	23
28	0	31
31	1	28
9	0	11
11	1	9
26	0	28
28	1	26
26	0	31
31	1	26
6	0	14
14	1	6
30	0	33
33	1	30
30	0	32
32	1	30
24	0	28
28	1	24
24	0	31
31	1	24
32	0	33
33	1	32
7	0	22
22	1	7
