0	0
1	1
2	31
3	3
4	3
5	4
6	18
7	4
8	19
9	25
10	4
11	37
12	3
13	3
14	29
15	13
16	22
17	6
18	3
19	4
20	27
21	3
22	37
23	25
24	4
25	22
26	20
27	21
28	18
29	4
30	5
31	6
32	4
33	6
34	3
35	19
36	3
37	4
38	10
39	10
40	6
41	32
42	19
43	31
44	3
45	9
46	3
47	19
48	22
49	4
50	4
51	10
52	4
53	19
54	10
55	18
56	17
57	22
58	6
59	17
60	9
61	3
62	30
63	17
64	4
65	18
66	20
67	3
68	4
69	6
70	4
71	6
72	22
73	26
74	6
75	10
76	4
77	4
78	4
79	16
80	3
81	19
82	10
83	6
84	4
85	3
86	31
87	4
88	3
89	3
90	6
91	3
92	6
93	4
94	6
95	4
96	3
97	19
98	3
99	3
100	29
101	19
102	32
103	18
104	4
105	18
106	2
107	17
108	30
109	19
110	6
111	3
112	17
113	4
114	4
115	21
116	3
117	5
118	27
119	13
120	19
121	4
122	19
123	4
124	4
125	19
126	3
127	3
128	4
129	25
130	32
131	3
132	4
133	4
134	4
135	13
136	4
137	27
138	4
139	4
140	5
141	6
142	22
143	3
144	27
145	3
146	3
147	6
148	5
149	3
150	27
151	13
152	6
153	6
154	22
155	19
156	4
157	4
158	4
159	22
160	6
161	6
162	4
163	13
164	10
165	4
166	22
167	6
168	4
169	31
170	5
171	10
172	19
173	19
174	9
175	3
176	19
177	18
178	3
179	6
180	12
181	19
182	6
183	3
184	4
185	4
186	3
187	13
188	3
189	13
190	32
191	6
192	3
193	27
194	19
195	33
196	4
197	19
198	19
199	19
200	31
201	4
202	32
203	3
204	31
205	3
206	25
207	4
208	3
209	18
210	19
211	2
212	4
213	32
214	3
215	6
216	13
217	6
218	4
219	13
220	19
221	18
222	4
223	18
224	4
225	6
226	27
227	6
228	17
229	19
230	4
231	3
232	22
233	31
234	22
235	4
236	4
237	3
238	3
239	3
240	19
241	19
242	4
243	11
244	4
245	6
246	18
247	4
248	4
249	12
250	15
251	15
252	36
253	4
254	4
255	6
256	4
257	6
258	22
259	3
260	21
261	6
262	6
263	15
264	4
265	22
266	19
267	4
268	22
269	26
270	5
271	18
272	6
273	3
274	4
275	33
276	6
277	4
278	3
279	4
280	4
281	19
282	22
283	4
284	5
285	6
286	3
287	13
288	19
289	18
290	6
291	10
292	19
293	14
294	3
295	3
296	4
297	30
298	9
299	5
300	36
301	3
302	17
303	36
304	3
305	10
306	10
307	25
308	4
309	4
310	19
311	13
312	25
313	22
314	23
315	4
316	4
317	37
318	37
319	6
320	31
321	31
322	19
323	32
324	3
325	25
326	4
327	4
328	18
329	4
330	37
331	36
332	36
333	24
334	19
335	11
336	5
337	19
338	4
339	4
340	4
341	4
342	18
343	4
344	4
345	4
346	14
347	4
348	19
349	4
350	4
351	18
352	4
353	19
354	21
355	18
356	4
357	7
358	24
359	22
360	31
361	4
362	17
363	4
364	4
365	18
366	10
367	4
368	19
369	17
370	4
371	13
372	6
373	13
374	36
375	36
376	4
377	4
378	22
379	4
380	31
381	13
382	36
383	4
384	4
385	10
386	10
387	4
388	4
389	13
390	10
391	10
392	13
393	6
394	6
395	18
396	31
397	3
398	14
399	4
400	23
401	4
402	36
403	13
404	6
405	3
406	20
407	37
408	10
409	20
410	37
411	17
412	37
413	3
414	19
415	11
416	31
417	25
418	3
419	4
420	3
421	25
422	36
423	4
424	31
425	4
426	20
427	37
428	4
429	4
430	13
431	4
432	36
433	17
434	13
435	10
436	9
437	10
438	25
439	20
440	4
441	31
442	3
443	3
444	31
445	4
446	32
447	18
448	36
449	12
450	4
451	30
452	4
453	10
454	4
455	12
456	3
457	3
458	36
459	3
460	10
461	16
462	25
463	10
464	10
465	10
466	10
467	10
468	10
469	25
470	30
471	30
472	10
473	29
474	3
475	10
476	36
477	36
478	4
479	10
480	31
481	3
482	4
483	4
484	4
485	10
486	12
487	6
488	6
489	16
490	6
491	3
492	3
493	10
494	6
495	3
496	4
497	10
498	4
499	4
500	4
501	33
502	30
503	4
504	4
505	4
506	10
507	36
508	5
509	4
510	32
511	6
512	6
513	6
514	6
515	6
516	19
517	19
518	12
519	10
520	10
521	6
522	9
523	16
524	6
525	3
526	3
527	3
528	4
529	36
530	10
531	18
532	21
533	6
534	4
535	4
536	4
537	22
538	4
539	4
540	16
541	16
542	19
543	27
544	4
545	12
546	3
547	30
548	4
549	4
550	15
551	17
552	31
553	6
554	24
555	24
556	36
557	10
558	29
559	29
560	29
561	32
562	3
563	31
564	4
565	37
566	12
567	10
568	6
569	37
570	30
571	25
572	19
573	3
574	3
575	3
576	25
577	6
578	3
579	36
580	15
581	6
582	2
583	37
584	3
585	36
586	10
587	36
588	4
589	4
590	4
591	36
592	3
593	36
594	36
595	22
596	22
597	13
598	4
599	4
600	3
601	4
602	15
603	15
604	4
605	32
606	30
607	30
608	18
609	4
610	3
611	10
612	22
613	24
614	13
615	4
616	12
617	4
618	3
619	11
620	27
621	30
622	3
623	10
624	3
625	19
626	4
627	29
628	37
629	6
630	4
631	18
632	31
633	31
634	22
635	10
636	18
637	12
638	30
639	10
640	4
641	15
642	31
643	30
644	30
645	30
646	4
647	9
648	20
649	20
650	20
651	8
652	31
653	19
654	31
655	32
656	31
657	36
658	30
659	31
660	18
661	24
662	17
663	36
664	17
665	4
666	32
667	31
668	30
669	29
670	29
671	29
672	4
673	4
674	18
675	40
676	25
677	22
678	12
679	36
680	31
681	4
682	4
683	18
684	22
685	4
686	4
687	19
688	22
689	31
690	41
691	4
692	4
693	18
694	18
695	36
696	36
697	36
698	10
699	18
700	4
701	37
702	4
703	18
704	18
705	31
706	22
707	36
708	4
709	4
710	4
711	13
712	24
713	24
714	4
715	22
716	37
717	30
718	37
719	32
720	31
721	31
722	37
723	37
724	37
725	36
726	31
727	32
728	4
729	13
730	31
731	37
732	30
733	22
734	6
735	36
736	3
