0	52
1	52
2	52
3	48
4	49
5	47
6	48
7	48
8	48
9	49
10	48
11	48
12	48
13	49
14	49
15	49
16	50
17	49
18	49
19	52
20	47
21	47
22	46
23	49
24	49
25	49
26	46
27	49
28	49
29	49
30	46
31	48
32	48
33	52
34	52
35	52
36	49
37	49
38	49
39	50
40	49
41	46
42	47
43	49
44	46
45	49
46	46
47	49
48	49
49	49
50	49
51	46
52	49
53	50
54	49
55	49
56	49
57	47
58	49
59	49
60	47
61	49
62	49
63	46
64	49
65	50
66	48
67	51
68	46
69	48
70	51
71	51
72	51
73	51
74	48
75	48
76	51
77	51
78	49
79	49
80	47
81	48
82	50
83	50
84	50
85	49
86	49
87	49
88	50
89	50
90	49
91	52
92	49
93	49
94	49
95	49
96	52
97	48
98	46
99	49
100	46
101	46
102	48
103	46
104	49
105	51
106	50
107	49
108	47
109	47
110	48
111	49
112	48
113	48
114	48
115	50
116	49
117	49
118	49
119	49
120	52
121	49
122	52
123	49
124	51
125	49
126	49
127	49
128	49
129	49
130	49
131	49
132	49
133	49
134	49
135	49
136	49
137	49
138	49
139	49
140	49
141	49
142	50
143	49
144	49
145	49
146	49
147	49
148	49
149	50
150	49
151	49
152	46
153	49
154	46
155	49
156	49
157	50
158	49
159	50
160	49
161	49
162	46
163	49
164	49
165	49
166	50
167	49
168	49
169	49
170	49
171	48
172	50
173	49
174	49
175	49
176	49
177	50
178	49
179	49
180	49
181	49
182	49
183	48
184	49
185	49
186	46
187	49
188	49
189	51
190	49
191	49
192	50
193	49
194	46
195	49
196	49
197	49
198	50
199	50
200	50
201	49
202	49
203	49
204	46
205	49
206	51
207	49
208	50
209	49
210	49
211	49
212	49
213	50
214	46
215	49
216	49
217	49
218	46
219	46
220	48
221	46
222	48
223	46
224	50
225	49
226	46
227	50
228	48
229	49
230	49
231	50
232	49
233	51
234	49
235	49
236	48
237	49
238	50
239	49
240	49
241	48
242	50
243	49
244	50
245	49
246	51
247	51
248	50
249	48
250	50
251	46
252	46
253	49
254	50
255	50
256	48
257	48
258	50
259	49
260	51
261	50
262	50
263	49
