51	0	73
73	1	51
51	0	52
52	1	51
51	0	66
66	1	51
51	0	80
80	1	51
51	0	53
53	1	51
51	0	76
76	1	51
51	0	65
65	1	51
51	0	77
77	1	51
51	0	78
78	1	51
51	0	74
74	1	51
51	0	72
72	1	51
51	0	71
71	1	51
51	0	54
54	1	51
51	0	79
79	1	51
51	0	55
55	1	51
51	0	60
60	1	51
51	0	67
67	1	51
51	0	68
68	1	51
51	0	56
56	1	51
51	0	57
57	1	51
51	0	75
75	1	51
51	0	58
58	1	51
51	0	70
70	1	51
51	0	69
69	1	51
51	0	63
63	1	51
51	0	64
64	1	51
51	0	59
59	1	51
51	0	62
62	1	51
51	0	61
61	1	51
49	0	55
55	1	49
49	0	51
51	1	49
49	0	76
76	1	49
49	0	65
65	1	49
49	0	79
79	1	49
49	0	73
73	1	49
65	0	76
76	1	65
65	0	79
79	1	65
65	0	73
73	1	65
29	0	45
45	1	29
48	0	51
51	1	48
6	0	51
51	1	6
18	0	40
40	1	18
18	0	41
41	1	18
32	0	50
50	1	32
32	0	51
51	1	32
32	0	78
78	1	32
32	0	74
74	1	32
32	0	57
57	1	32
32	0	66
66	1	32
32	0	46
46	1	32
13	0	70
70	1	13
13	0	51
51	1	13
13	0	75
75	1	13
13	0	69
69	1	13
13	0	47
47	1	13
13	0	52
52	1	13
13	0	63
63	1	13
13	0	38
38	1	13
38	0	47
47	1	38
38	0	75
75	1	38
38	0	69
69	1	38
38	0	51
51	1	38
38	0	70
70	1	38
38	0	63
63	1	38
38	0	52
52	1	38
12	0	47
47	1	12
12	0	63
63	1	12
12	0	75
75	1	12
12	0	69
69	1	12
12	0	51
51	1	12
12	0	52
52	1	12
12	0	70
70	1	12
12	0	38
38	1	12
73	0	80
80	1	73
73	0	79
79	1	73
73	0	76
76	1	73
73	0	77
77	1	73
53	0	73
73	1	53
79	0	80
80	1	79
26	0	67
67	1	26
26	0	68
68	1	26
26	0	60
60	1	26
52	0	60
60	1	52
52	0	67
67	1	52
52	0	68
68	1	52
52	0	78
78	1	52
52	0	75
75	1	52
52	0	61
61	1	52
52	0	69
69	1	52
52	0	70
70	1	52
52	0	62
62	1	52
52	0	63
63	1	52
20	0	51
51	1	20
20	0	48
48	1	20
20	0	56
56	1	20
20	0	43
43	1	20
36	0	51
51	1	36
28	0	51
51	1	28
11	0	58
58	1	11
63	0	75
75	1	63
63	0	69
69	1	63
63	0	70
70	1	63
22	0	51
51	1	22
22	0	44
44	1	22
22	0	55
55	1	22
22	0	49
49	1	22
22	0	76
76	1	22
22	0	65
65	1	22
22	0	79
79	1	22
22	0	73
73	1	22
44	0	55
55	1	44
44	0	49
49	1	44
44	0	51
51	1	44
44	0	76
76	1	44
44	0	65
65	1	44
44	0	79
79	1	44
44	0	73
73	1	44
55	0	76
76	1	55
55	0	65
65	1	55
55	0	79
79	1	55
55	0	73
73	1	55
43	0	51
51	1	43
43	0	48
48	1	43
43	0	56
56	1	43
7	0	51
51	1	7
7	0	62
62	1	7
7	0	36
36	1	7
7	0	52
52	1	7
16	0	51
51	1	16
46	0	51
51	1	46
46	0	78
78	1	46
46	0	74
74	1	46
46	0	57
57	1	46
46	0	66
66	1	46
46	0	50
50	1	46
50	0	51
51	1	50
50	0	78
78	1	50
50	0	74
74	1	50
50	0	66
66	1	50
50	0	57
57	1	50
66	0	78
78	1	66
66	0	74
74	1	66
76	0	79
79	1	76
60	0	78
78	1	60
60	0	67
67	1	60
60	0	68
68	1	60
47	0	51
51	1	47
47	0	75
75	1	47
47	0	69
69	1	47
3	0	35
35	1	3
25	0	51
51	1	25
4	0	41
41	1	4
54	0	72
72	1	54
54	0	64
64	1	54
10	0	37
37	1	10
21	0	51
51	1	21
57	0	74
74	1	57
57	0	66
66	1	57
57	0	78
78	1	57
8	0	37
37	1	8
64	0	71
71	1	64
64	0	72
72	1	64
74	0	78
78	1	74
70	0	75
75	1	70
77	0	80
80	1	77
67	0	78
78	1	67
2	0	34
34	1	2
15	0	39
39	1	15
19	0	42
42	1	19
