2	83	0
2	82	1
2	82	2
3	38	3
4	21	4
4	21	5
6	16	7
7	10	8
7	9	9
8	48	10
10	48	11
11	10	12
11	3	13
11	9	14
12	18	8
12	3	15
13	18	8
13	3	7
15	42	17
16	68	18
16	68	19
16	68	20
16	7	21
18	10	23
18	3	24
20	18	8
20	3	10
20	3	25
20	3	26
21	18	27
21	10	28
21	9	29
22	18	8
22	9	7
25	68	33
25	68	34
25	7	21
26	6	35
28	20	36
29	42	37
29	46	38
29	46	39
32	18	8
32	9	7
34	18	43
34	3	44
34	9	10
34	10	45
35	18	46
35	9	47
36	6	48
37	9	10
37	9	49
37	10	50
38	10	8
38	9	51
39	70	17
40	18	52
41	9	24
43	18	8
43	3	25
43	9	10
43	4	53
44	18	8
44	9	7
45	42	54
45	46	55
46	18	8
46	4	18
46	9	56
47	6	8
47	43	57
48	49	8
48	49	58
49	10	8
49	3	59
49	9	10
49	4	60
50	27	8
51	4	61
51	4	33
51	4	60
51	4	62
51	4	63
51	4	53
51	4	18
51	9	64
51	9	65
51	9	51
51	9	66
51	9	67
51	9	68
51	9	10
51	9	69
51	9	70
51	9	71
51	9	72
51	9	73
51	9	74
51	9	75
51	9	76
51	9	7
51	9	77
51	9	78
51	9	79
51	9	80
51	10	81
51	10	57
51	10	82
51	10	83
51	10	8
51	10	20
51	10	63
51	10	53
51	10	84
51	18	85
51	18	8
51	3	86
51	3	87
51	3	7
51	3	88
51	3	89
51	3	90
51	3	91
51	3	92
51	3	93
52	21	85
52	21	8
52	22	14
52	22	10
52	22	67
54	6	94
54	6	95
54	5	10
54	43	96
55	18	8
55	3	59
55	9	10
55	4	60
56	31	53
56	20	97
57	18	8
57	9	98
58	49	99
58	49	100
58	49	101
58	49	102
58	59	74
60	64	85
61	64	8
62	6	8
63	27	8
65	10	8
65	9	103
66	27	8
67	84	85
68	85	85
69	64	8
70	27	8
71	3	104
72	32	105
73	116	10
73	93	106
73	93	107
73	93	108
73	85	8
74	49	109
74	49	8
75	72	8
76	27	8
76	78	103
77	85	110
77	85	111
78	27	85
78	27	109
78	27	8
79	10	8
79	9	10
80	46	112
80	46	113
