0	48
1	52
2	52
3	50
4	49
5	49
6	49
7	48
8	49
9	46
10	48
11	50
12	49
13	46
14	46
15	48
16	49
17	48
18	47
19	52
20	52
21	50
22	50
23	49
24	48
25	48
26	48
27	49
28	49
29	46
30	46
31	46
32	48
33	47
34	52
35	49
36	49
37	49
38	52
39	52
40	47
41	51
42	50
43	49
44	48
45	47
46	49
47	51
48	49
49	46
50	49
51	51
52	49
53	47
54	50
55	52
56	46
57	52
58	49
59	46
60	47
61	52
62	47
63	47
64	46
65	51
66	46
67	46
68	46
69	46
70	51
71	51
72	46
73	46
74	46
75	46
76	46
77	51
78	46
79	46
80	46
81	47
82	47
83	47
84	52
85	49
86	46
87	46
88	51
89	46
90	46
91	46
92	51
93	46
94	49
95	49
96	52
97	49
98	46
99	49
100	49
101	49
102	50
103	48
104	46
105	49
106	50
107	49
108	50
109	49
110	49
111	49
112	52
113	52
114	49
115	49
116	49
117	46
118	46
119	49
120	51
121	46
122	50
123	51
124	50
125	49
126	49
127	46
128	50
129	49
130	50
131	50
132	49
133	46
134	51
135	51
136	49
137	46
138	48
139	50
140	49
141	50
142	49
143	51
144	49
145	49
146	46
147	48
148	50
149	46
150	46
151	51
152	49
153	51
154	48
155	46
156	50
157	50
158	51
159	51
160	50
161	49
162	49
163	48
164	51
165	49
166	50
167	49
168	48
169	46
170	50
171	48
172	49
173	46
174	48
175	48
176	49
177	50
178	48
179	50
180	48
181	49
182	49
183	49
184	50
185	48
186	48
187	51
188	46
189	49
190	49
191	46
192	46
193	49
194	46
195	48
196	49
