7	118	8
7	118	9
7	118	10
30	122	38
4	122	28
16	118	22
16	118	30
16	118	17
16	118	10
16	118	47
16	118	26
16	118	28
16	118	36
16	118	27
16	118	33
16	118	55
16	118	35
16	121	56
16	121	48
16	121	54
23	126	24
22	118	42
3	120	49
3	118	20
3	118	4
3	118	5
3	118	29
3	118	28
3	118	43
3	118	41
3	118	46
3	118	22
3	118	52
3	121	12
3	121	39
3	121	44
3	121	21
3	121	50
12	118	4
12	118	13
12	118	52
19	118	8
19	118	25
19	118	27
19	118	26
19	118	9
19	118	45
21	118	5
21	118	8
5	118	3
27	118	33
27	118	26
26	118	33
34	118	53
