0	0
1	1
2	6
3	32
4	19
5	3
6	4
7	4
8	3
9	3
10	19
11	27
12	5
13	18
14	19
15	3
16	4
17	11
18	3
19	4
20	6
21	5
22	32
23	3
24	4
25	32
26	4
27	4
28	4
29	6
30	5
31	19
32	29
33	13
34	4
35	34
36	3
37	3
38	27
39	9
40	4
41	4
42	17
43	10
44	4
45	4
46	9
47	14
48	3
49	6
50	30
51	3
52	6
53	6
54	3
55	19
56	4
57	3
58	3
59	3
60	27
61	10
62	14
63	3
64	4
65	3
66	3
67	4
68	3
69	10
70	3
71	10
72	10
73	6
74	10
75	6
76	3
77	3
78	4
79	6
80	22
81	22
82	17
83	3
84	3
85	4
86	10
87	4
88	3
89	6
90	19
91	19
92	3
93	22
94	3
95	17
96	12
97	3
98	9
99	3
100	6
101	4
102	6
103	6
104	6
105	3
106	3
107	3
108	3
109	4
110	31
111	13
112	6
113	13
114	10
115	3
116	17
117	17
118	3
119	3
120	4
121	19
122	4
123	4
124	27
125	4
126	3
127	4
128	19
129	22
130	10
131	3
132	22
133	4
134	10
135	19
136	4
137	6
138	39
139	10
140	3
141	6
142	10
143	6
144	10
145	4
146	4
147	3
148	4
149	27
150	4
151	12
152	3
153	25
154	4
155	10
156	10
157	12
158	3
159	27
160	27
161	3
162	34
163	4
164	4
165	4
166	4
167	27
168	27
169	27
170	4
171	4
172	3
173	4
174	17
175	22
176	12
177	4
178	13
179	22
180	4
181	7
182	22
183	32
184	25
185	31
186	10
187	31
188	36
189	10
190	6
191	6
192	36
193	13
194	31
195	6
196	3
197	3
198	13
199	6
200	10
201	6
202	30
203	10
204	10
205	10
206	13
207	10
208	10
209	18
210	9
211	13
212	10
213	4
214	11
215	3
216	31
217	22
218	10
219	10
220	10
221	17
222	26
223	10
224	10
225	31
226	27
227	3
228	6
229	10
230	18
231	10
232	12
233	4
234	10
235	10
236	27
237	10
238	10
239	4
240	3
241	6
242	10
243	10
244	32
245	31
246	3
247	10
248	10
249	6
250	3
251	32
252	11
253	3
254	10
255	3
256	3
257	21
258	16
259	10
260	4
261	4
262	6
263	6
264	10
265	3
266	6
267	10
268	3
269	6
270	32
271	4
272	10
273	10
274	3
275	3
276	3
277	3
278	3
279	6
280	10
281	3
282	6
283	10
284	10
285	6
286	6
287	6
288	6
289	6
290	18
291	18
292	6
293	4
294	6
295	6
296	10
297	22
298	6
299	10
300	6
301	10
302	29
303	3
304	10
305	4
306	4
307	10
308	10
309	10
310	4
311	17
312	17
313	3
314	10
315	6
316	6
317	10
318	2
319	3
320	10
321	6
322	3
323	3
324	10
325	3
326	4
327	40
328	6
329	10
330	13
331	4
332	14
333	9
334	31
335	4
336	31
337	18
338	6
339	10
340	4
341	3
342	22
343	3
344	19
345	6
346	22
347	22
348	4
349	4
350	19
351	19
352	13
353	12
354	16
355	13
356	10
357	10
358	4
359	6
360	3
361	10
362	30
363	21
364	10
365	4
366	22
367	12
368	3
369	10
370	10
371	2
372	10
373	32
374	8
375	10
376	10
377	3
378	10
379	10
380	6
381	6
382	9
383	6
384	12
385	24
386	27
387	27
388	4
389	27
390	13
391	13
392	13
393	32
394	9
395	25
396	4
397	4
398	4
399	8
400	18
401	12
402	12
403	13
404	22
405	4
406	12
407	4
408	24
409	4
410	13
411	13
412	33
413	32
414	3
415	36
416	24
417	4
418	4
419	4
420	4
421	13
422	10
423	10
424	12
425	15
426	4
427	10
428	30
429	13
430	19
431	19
432	19
433	15
434	4
435	4
436	4
437	14
438	12
439	3
440	30
441	13
442	31
443	13
444	4
445	19
446	22
447	22
448	4
449	4
450	32
451	12
452	10
453	4
454	27
455	36
456	18
457	27
458	30
459	23
460	4
461	36
462	36
463	36
464	36
465	3
466	31
467	37
468	37
469	22
470	3
471	24
