0	48
1	52
2	52
3	52
4	52
5	52
6	52
7	52
8	52
9	47
10	52
11	49
12	46
13	46
14	46
15	49
16	49
17	46
18	49
19	49
20	49
21	51
22	49
23	46
24	48
25	51
26	51
27	48
28	48
29	48
30	48
31	48
32	51
33	48
34	48
35	48
36	49
37	49
38	50
39	49
40	49
41	49
42	49
43	49
44	49
45	49
46	46
47	46
48	48
49	49
50	49
51	49
52	49
53	49
54	50
55	49
56	49
57	49
58	49
59	49
60	49
61	49
62	51
63	49
64	51
65	49
66	49
67	47
68	46
69	51
70	49
71	49
72	46
73	51
74	49
75	49
76	49
77	49
78	49
79	49
80	49
81	49
82	47
83	49
84	49
85	49
86	46
87	49
88	49
89	51
90	49
91	47
92	49
93	46
94	46
95	49
96	51
97	50
98	51
99	51
100	49
101	50
102	50
103	49
104	48
105	49
106	49
107	49
108	49
109	50
110	48
111	49
112	49
113	50
114	49
115	49
116	49
117	46
118	49
