68	147	674
68	147	71
502	148	570
502	148	646
502	148	686
472	147	39
472	147	40
472	147	723
267	147	370
267	147	126
478	147	671
122	146	29
122	147	617
122	147	659
122	147	39
122	147	746
122	147	29
122	147	568
122	147	269
122	147	560
126	147	613
126	147	685
19	146	29
127	147	613
127	147	126
127	148	19
83	148	68
83	147	25
29	147	605
29	147	269
25	147	29
25	147	197
25	147	113
128	146	25
96	147	29
96	147	0
96	147	605
356	147	0
27	153	676
27	147	26
27	147	25
0	147	29
0	147	605
0	147	599
0	146	29
55	150	719
55	150	650
517	148	29
517	148	335
517	145	29
517	145	223
420	148	669
420	148	711
420	148	609
420	148	742
420	148	755
420	148	597
420	145	722
420	145	736
420	145	626
269	147	648
269	147	587
269	147	29
269	147	635
269	147	690
269	147	39
269	147	372
269	147	699
269	149	420
269	146	29
118	145	647
176	147	269
176	147	667
176	147	39
201	148	128
201	147	39
169	147	176
169	147	684
180	145	731
32	147	34
121	148	604
121	147	724
121	147	725
121	147	122
329	152	121
261	147	724
143	148	584
240	147	704
533	148	584
505	148	584
505	147	153
149	147	153
149	147	122
149	150	122
112	146	29
345	147	492
345	147	756
492	147	756
492	147	356
492	147	0
491	147	756
40	147	658
104	148	128
104	147	105
104	147	511
105	147	746
511	147	105
511	147	746
537	147	511
538	146	557
92	148	572
92	147	94
93	147	94
268	147	361
361	147	746
120	148	128
147	147	153
470	147	26
162	147	122
162	147	62
61	147	62
26	147	25
26	147	371
26	147	615
28	147	26
28	147	25
28	148	68
28	148	631
520	147	26
76	147	78
76	147	637
534	147	0
534	148	593
72	147	29
543	148	606
288	147	358
288	147	269
209	147	269
236	147	269
228	148	709
228	147	269
30	147	29
39	147	29
272	147	364
272	147	552
272	147	541
254	147	364
254	147	541
254	147	594
364	147	706
541	147	706
541	147	586
307	147	248
467	147	677
237	147	677
546	151	594
546	147	541
546	147	586
547	147	586
547	147	541
548	147	586
548	147	541
154	147	677
217	147	360
217	147	269
286	147	269
262	147	269
275	148	753
275	147	269
31	147	29
145	147	57
309	147	57
119	147	29
137	148	352
471	147	564
471	148	644
471	153	352
41	150	29
111	147	68
250	147	413
250	147	363
363	147	612
353	147	576
98	147	576
344	146	29
292	147	29
85	147	29
85	147	571
12	147	96
14	147	12
245	147	29
79	147	80
79	147	129
337	145	645
312	148	751
415	148	751
140	147	156
454	148	618
510	147	367
440	148	740
440	148	748
440	145	740
204	147	357
446	147	357
446	147	580
447	147	357
447	147	580
448	147	357
357	147	368
357	147	580
494	147	269
483	147	482
483	147	481
542	148	720
221	147	269
221	148	150
453	148	7
99	147	96
164	147	29
332	147	29
456	146	29
247	147	29
172	147	179
172	147	377
493	148	150
89	147	587
89	147	90
233	147	0
276	148	610
276	147	732
276	147	700
322	152	276
215	147	732
152	148	559
246	147	732
208	147	372
208	147	643
290	147	29
134	147	0
362	147	26
362	147	68
257	147	362
383	147	664
133	147	371
133	147	26
133	148	726
101	148	68
101	147	25
365	146	619
365	146	627
310	147	29
450	147	372
303	148	691
44	147	39
44	148	29
44	148	68
45	147	39
45	148	703
451	147	649
21	147	528
528	147	566
173	147	174
173	147	39
293	147	39
431	148	703
431	148	128
412	147	380
259	147	694
490	148	29
489	148	631
489	147	25
212	146	29
350	148	128
350	150	29
350	147	25
260	147	25
260	148	697
10	152	265
161	148	655
161	153	151
60	148	655
265	147	665
265	147	681
265	147	558
213	148	695
522	147	155
439	145	657
417	146	29
294	147	29
294	147	269
333	147	269
48	147	29
48	147	743
148	147	48
270	147	48
117	147	29
142	148	608
216	147	359
421	147	295
182	147	375
182	147	688
182	147	0
258	147	375
375	147	269
81	147	82
506	147	0
284	147	577
199	147	418
199	147	355
355	147	556
342	147	741
20	147	741
351	146	29
202	147	29
87	147	29
87	147	39
11	147	96
13	147	11
185	147	29
64	147	65
64	147	131
340	145	555
214	148	750
419	148	750
138	147	160
457	148	618
509	147	366
200	147	269
200	148	144
458	148	7
97	147	96
163	147	29
334	147	29
455	146	29
282	147	29
170	147	177
170	147	374
484	148	144
102	147	587
102	147	103
263	147	0
23	147	68
252	147	29
280	147	269
211	147	625
376	147	672
376	147	72
376	147	723
167	147	178
222	147	96
449	147	29
285	148	630
285	147	379
50	147	641
50	147	26
50	148	29
50	148	68
52	147	641
52	147	26
52	147	49
52	148	128
52	148	703
51	147	26
51	147	49
49	147	175
75	147	531
531	147	566
168	147	175
168	147	379
168	147	26
298	147	379
349	147	379
379	147	26
239	147	26
71	147	29
71	147	72
123	148	703
123	148	128
123	148	68
335	146	29
279	147	305
255	147	305
264	152	255
227	147	752
306	147	227
463	148	29
463	147	25
464	148	631
464	147	25
464	147	113
464	147	26
249	146	29
249	146	631
523	147	739
523	151	562
299	147	739
302	147	269
302	147	205
302	147	739
184	147	205
184	147	302
388	152	184
205	147	739
205	147	269
278	148	656
444	148	656
444	148	717
186	147	122
225	147	652
225	147	122
348	147	652
348	147	122
348	147	158
545	147	96
220	147	122
460	147	122
146	148	616
146	147	158
171	147	122
171	147	84
171	147	461
171	150	603
116	145	616
46	148	616
46	147	721
115	148	128
115	147	721
135	147	136
540	147	96
485	147	486
84	147	721
84	147	171
187	147	29
